source_id,transit_reference_time,transit_period,transit_depth,transit_duration,ra,dec,parallax,phot_g_mean_mag
5348534425968598400,2193.151612878004,3.7463005282283746,18.638151,0.18889768,169.95862789762737,-51.86607157774204,3.764358181816279,10.568367
4223507222112425344,2173.1691869676506,2.162442695268575,36.04514,0.08278802,303.1667810972023,-2.144443991289358,20.114144569307776,11.268544
6042793005779654656,2034.839954814754,2.51407884151247,19.431524,0.061585154,239.96224651050218,-28.06179545933235,2.4810762811997153,11.383261
316706322857704960,2298.7576999042335,0.7026073759722329,19.152136,0.00039240532,21.06512357487729,32.81069773470681,2.2498961869686678,13.271101
3465357945752055040,2172.5974667357764,1.079528893590837,2.520029,0.13211599,176.62831718559374,-33.86007701540599,1.679949519097242,13.64414
1797039953308437376,2364.1291817921915,0.8348220994106157,28.178753,0.07139876,323.0544255380596,22.869794638178277,2.448935996406858,14.283874
1928431764627661440,2202.2215268957075,32.8515111695138,13.067947,0.1250878,344.4453689393576,38.67491310096084,6.243808085100974,10.18196
6778662809294560896,2133.1628796084656,0.8454800635801007,6.0140243,0.13290319,314.575439643607,-35.79662367146288,1.8071615160760892,12.7044525
2657135741633337088,2151.4722100568124,4.107282211360743,11.418763,0.23100777,349.0634650613369,0.30668797901134576,2.170341511032486,12.618177
4270547520706275328,2269.032208617645,1.1070886888748657,12.840414,0.1250889,274.3732706820328,-3.3810600969386,3.325295348461156,12.391885
4535127268607000320,2214.606940842723,2.5978749383004702,24.472748,0.09054688,278.54792222137,22.152320957059842,1.2407706618650738,12.5841875
5431056347037926784,2220.659417945117,2.2086268966583473,17.226484,0.07942385,141.2785749347964,-36.57952297802075,1.2160973577465655,12.788467
460792064645351168,2122.1639923266175,0.996939396054114,10.477383,0.09174637,42.19285932718907,57.189630137724514,1.202858864143699,12.904563
1587399232335653760,2215.515819042018,2.743710044722474,9.957209,0.10418478,224.8728600560122,46.960098488386336,2.2748749052155945,11.599696
1159042833731813760,2228.32574106589,1.8242516007807796,24.352198,0.103735834,221.05827114266725,5.605372815756192,3.2113718368105397,13.516322
6533307957785865856,2219.0934889384685,0.6190838796748572,7.076557,0.12355767,359.3490290801744,-41.277222460390966,3.1883026792687166,11.987861
1864885215233116032,2203.8143098946257,0.9689828586932296,13.955157,0.09331613,314.2685235688607,31.661018862270623,2.2471544556728515,11.789706
2868528637464028160,2177.635675644715,0.5075214681581031,2.8912096,0.07289169,356.66671846833805,31.155910632556136,2.3242724144737315,12.010265
2885350546895266432,2250.4495834058835,0.5966337921447196,20.773092,0.045584027,94.44475796632307,-35.70636280093693,1.3419560996332598,14.473876
596931979481073152,2210.0131675351754,30.06614552014432,14.372538,0.26117694,133.32429852119304,8.523017662194398,3.636243218452784,11.744914
1750321012752775040,2225.500176991716,0.6705738771240427,4.8701253,0.1178648,313.6872919470238,9.17906800653423,1.6662909287584977,11.931145
2937583121652951936,2160.0224715675754,0.5297255491929631,15.40032,0.0057520038,94.11209141777051,-22.54688202798068,2.3866319132205556,13.273405
1827242816201846144,2279.34713971413,1.661405549094534,18.383198,0.17499705,300.1821218062407,22.709741105168273,50.56684941372739,7.428371
5656896924435896832,2409.637050898907,3.302618976848641,9.495648,0.1971413,144.9268589647203,-28.585600934253883,1.1949500390509085,12.827957
5380888758195682944,2256.7679748765477,1.234827062469901,10.616508,0.111392885,176.29905398461193,-42.06395766717902,3.173541535453388,11.804166
4746157737910069888,2176.0491764994035,0.6585272696142347,7.278917,0.01028918,36.77582430600215,-50.28442125466812,6.3408949472178335,10.031728
2416782701664155008,2004.0849017019843,1.6088810232483306,9.912692,0.08859607,4.603046331873172,-15.267407823033842,3.9574082355761,10.993513
4368717970447788800,2321.3561858301,1.7921146953405016,16.272009,0.1448997,264.7883345384524,-3.5361812448170746,1.3631089630317794,13.386894
1218568950151657216,2203.6249953705797,1.4742087184703612,21.803856,0.07520827,238.79906784039034,23.406628078877286,1.639978244762403,14.569056
1779546757669063552,2218.579298198004,0.899005699696136,17.859093,0.056924038,330.79502626424147,18.88423938290383,20.76938988528237,7.5212455
2498515516990171392,2177.193604803505,0.7579087780994679,9.067765,0.053684056,41.63916136793077,-0.4641300608681966,2.441586885175443,11.680991
915921914974730368,2178.3881392441067,1.1571261614653845,10.929775,0.13294739,126.6505100556259,41.939608284142224,2.463189538915828,13.339594
3652176997218325888,2191.1659629949672,2.651113467656416,22.567814,0.055653553,221.94388271400047,1.0650252096971962,2.625673179907348,12.537645
